angDist,_RAJ2000,_DEJ2000,recno,ASAS,Per,Vmax,Vamp,Class,GCVS,LC,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.549056,288.97614,-49.26588,30330,191554-4916.0,23.253559,11.57,0.16,MISC,,LC,288.9761,-49.2659,Gaia DR3 6658466843847566464,288.97636686453,-49.26584332589,0.000,0.000,119,1636148068921376768,6658466843847566464,472722356,0.0201,0.0174,0.2681,0.0266,10.0605,6.749,3.176,0.025,-5.955,0.017,-0.2217,0.0124,-0.0418,0.1643,-0.3804,0.2865,0.2113,-0.3889,-0.1177,-0.2414,311,311,311,0,8.0412,1.6819e+03,0.179,4.4372e+01,31,1,1.283,,,,,,,,35,16,0.036104,36,3.279e-02,1.582e+02,0,0,1.341,0,308,1097232.38851,1.82080e+03,6.02610e+02,10.586620,0.003292,33,2.24901e+05,1.95724e+03,1.14907e+02,11.958564,0.009852,33,1.33944e+06,5.28839e+03,2.53280e+02,9.430585,0.005715,1.426,0,0,0,0,0,2.527979,1.371943,1.156035,-40.04,0.63,1,17,8,10,1.2302e+02,1.5234e+01,0.000000,945.209,6.02,3800.0,0.5,-0.75,222,9.1139,1.4634,8,8.908063,0.024453,8,,NOT_AVAILABLE,0.000000,0.000000,0.999561,3582.7,3581.5,3584.9,-0.0450,-0.0471,-0.0414,-0.0094,-0.0099,-0.0084,20012.8789,19713.8594,20138.8301,0.3585,0.3378,0.4087,0.2333,0.2197,0.2660,0.1382,0.1303,0.1573,MARCS,288.97634523229,-49.26581685917,0.394997,0.271998,-0.2709
0.675662,288.9948,-23.20539,30334,191559-2312.3,204.081635,11.94,1.63,MISC,,LC,288.9948,-23.2054,Gaia DR3 6770987977621687296,288.99489677999,-23.20555526672,0.000,0.000,78,1636148068921376768,6770987977621687296,1635824082,0.0552,0.0540,0.1175,0.0697,1.6855,3.555,-1.649,0.073,-3.150,0.060,0.0097,0.0427,-0.2063,-0.0709,-0.5595,-0.0537,-0.2257,-0.0148,0.0786,0.0977,185,185,183,2,1.7613,3.9923e+03,0.444,1.8607e+02,31,0,1.178,,,,,,,,21,15,0.103029,21,4.006e-01,1.751e+02,19,0,1.093,0,184,678241.66870,9.56109e+03,7.09377e+01,11.108906,0.015552,21,5.26161e+04,4.39494e+03,1.19720e+01,13.535746,0.090733,21,1.04366e+06,3.27941e+04,3.18246e+01,9.701501,0.034325,1.616,0,1,0,0,0,3.834245,2.426840,1.407405,-47.41,0.66,1,17,6,14,1.0895e+02,4.7942e+00,0.000000,969.060,8.36,3600.0,4.5,1.00,111,17.8559,2.8206,10,9.342855,0.109390,12,,VARIABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,288.99490475496,-23.20554126756,1.181609,0.977141,0.1015
0.263932,289.006035,1.31981,30336,191601+0119.2,144.205353,12.37,0.28,MISC,,LC,289.006,1.3198,Gaia DR3 4264734819385971968,289.00597611695,1.31985369935,0.000,0.000,47,1636148068921376768,4264734819385971968,1692574082,0.0388,0.0382,0.4445,0.0462,9.6263,5.652,-1.832,0.044,-5.347,0.038,0.2380,0.0386,-0.1785,-0.2451,-0.2846,-0.1380,-0.2066,-0.3197,0.0100,0.2272,221,221,221,0,-0.2594,2.6828e+03,0.345,8.9389e+01,31,0,1.189,,,,,,,,25,16,0.066698,26,5.694e-02,8.733e+01,7,0,0.986,0,228,1976216.74046,4.33117e+03,4.56278e+02,9.947781,0.003641,25,1.54776e+05,1.42811e+03,1.08378e+02,12.364286,0.010399,23,2.94922e+06,2.66474e+04,1.10676e+02,8.573627,0.010513,1.571,0,0,0,0,0,3.790660,2.416506,1.374154,50.19,0.56,1,5,1,4,1.0317e+02,4.7148e+00,0.000000,784.458,2.30,3700.0,3.0,1.00,111,,,,8.091915,0.030555,3,1.257242e+02,VARIABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,289.00598426067,1.31987746191,0.717326,0.617676,0.2437
0.339750,289.03506,-12.71729,30346,191608-1243.0,29.367714,11.3,0.19,MISC,,LC,289.0351,-12.7173,Gaia DR3 4185953677357012864,289.03500049675,-12.71736441491,0.000,0.000,116,1636148068921376768,4185953677357012864,1065267969,0.0521,0.0427,0.6742,0.0489,13.7734,6.120,-0.934,0.058,-6.048,0.046,-0.2500,-0.1383,-0.5419,0.2520,-0.3547,0.2708,-0.4052,-0.0413,0.0202,-0.2047,158,158,157,1,-0.1396,1.6204e+03,0.316,7.7080e+01,31,0,1.198,,,,,,,,18,13,0.090753,19,6.126e-02,1.681e+02,12,0,0.990,0,157,3565788.51776,1.33905e+04,2.66293e+02,9.306978,0.004921,18,3.24551e+05,7.30832e+03,4.44085e+01,11.560334,0.024608,18,5.15210e+06,8.98651e+04,5.73315e+01,7.967935,0.019311,1.536,0,0,0,0,0,3.592400,2.253356,1.339044,69.15,0.31,1,8,4,6,1.8144e+02,-4.6531e-01,0.000000,778.464,1.86,3600.0,3.0,1.00,111,,,,7.417833,0.044810,4,,VARIABLE,0.000000,0.000000,0.999994,,,,,,,,,,,,,,,,,,,,,,,289.03500475337,-12.71733753444,0.956802,0.758656,-0.2226
0.270853,289.052475,-32.27082,30352,191613-3216.3,0.491312,13.3,0.57,EC,V0496 Sgr,LC,289.0525,-32.2708,Gaia DR3 6756238505866692864,289.05247611013,-32.27074476889,0.000,0.000,46,1636148068921376768,6756238505866692864,413263231,0.0132,0.0131,1.0677,0.0156,68.4218,6.093,1.626,0.016,-5.872,0.014,0.1864,-0.1142,-0.1518,-0.1578,-0.4006,-0.1703,-0.2501,0.0637,0.0041,0.1237,186,0,185,1,-0.8571,1.6884e+02,0.000,0.0000e+00,31,0,1.543,,,,,,,,22,16,0.023108,22,4.774e-02,8.396e+01,0,0,0.953,0,184,96426.26916,9.70794e+02,9.93272e+01,13.226878,0.011273,20,5.03388e+04,1.64536e+03,3.05943e+01,13.583785,0.035598,20,6.51959e+04,1.98886e+03,3.27805e+01,12.712344,0.033336,1.198,0,0,0,0,0,0.871441,0.356907,0.514534,-87.36,5.53,2,6,1,6,8.1309e+00,,,614.451,,5750.0,4.5,0.25,111,,,,12.476897,0.071948,6,,VARIABLE,0.000000,0.000000,0.999806,5543.5,5454.6,5625.1,3.8658,3.8148,3.8979,-0.2239,-0.3700,-0.1278,897.2693,884.5327,909.4421,0.0702,0.0161,0.1225,0.0583,0.0133,0.1020,0.0312,0.0071,0.0547,MARCS,289.05246756545,-32.27071867109,0.257237,0.228825,0.1388
0.233394,289.057455,-27.66562,30353,191614-2739.9,64.73214,12.31,0.42,MISC,NSV11850,LC,289.0575,-27.6656,Gaia DR3 6762872001258080640,289.05743885731,-27.66568323560,0.000,0.000,51,1636148068921376768,6762872001258080640,111050118,0.0250,0.0233,0.2685,0.0271,9.9175,4.888,-2.813,0.032,-3.997,0.031,0.3397,0.0721,0.0202,0.0420,-0.1115,0.0435,0.0241,-0.1043,0.1743,0.4473,213,213,210,3,1.8930,1.3245e+03,0.203,3.9447e+01,31,1,1.246,,,,,,,,24,15,0.052761,28,1.763e-01,1.727e+02,1,0,1.093,0,231,853557.65095,4.33773e+03,1.96775e+02,10.859284,0.006167,24,1.33185e+05,4.17919e+03,3.18685e+01,12.527408,0.034183,25,1.11552e+06,1.38559e+04,8.05089e+01,9.629199,0.014005,1.463,0,0,0,0,0,2.898209,1.668123,1.230085,0.31,0.45,1,9,2,6,8.7011e+01,3.4016e+00,0.000000,914.931,3.34,3800.0,3.5,-0.50,444,,,,9.117559,0.021020,5,,VARIABLE,0.000000,0.000000,0.999389,3625.3,3608.6,3644.5,0.4135,0.3827,0.4408,0.2985,0.2909,0.3200,7964.5576,7512.5977,8411.2529,1.4730,1.3363,1.6568,0.9394,0.8496,1.0586,0.5696,0.5203,0.6347,MARCS,289.05745297423,-27.66566547186,0.516636,0.497910,0.4439
0.688276,289.06596,-34.47249,30355,191616-3428.4,44.4048,12.08,0.27,MISC,,LC,289.066,-34.4725,Gaia DR3 6743887627333499264,289.06608154412,-34.47265282678,0.000,0.000,57,1636148068921376768,6743887627333499264,906207890,0.0187,0.0179,0.2444,0.0222,10.9906,3.285,-0.494,0.024,-3.248,0.020,0.0975,0.0306,-0.0569,-0.1453,-0.4064,-0.0756,-0.1521,-0.1425,0.0563,0.0622,248,248,246,2,1.1909,1.0680e+03,0.159,3.2390e+01,31,1,1.274,,,,,,,,28,17,0.033836,30,2.259e-02,1.716e+01,0,0,1.053,0,247,817449.71106,2.18254e+03,3.74541e+02,10.906215,0.003999,28,1.52198e+05,2.32022e+03,6.55961e+01,12.382523,0.016785,28,1.02566e+06,6.92752e+03,1.48056e+02,9.720388,0.008250,1.441,0,27,0,0,0,2.662134,1.476308,1.185826,-13.31,0.35,1,9,2,8,8.1971e+01,4.8485e-02,0.003555,917.438,2.23,3500.0,1.0,-0.25,111,5.9346,2.2626,6,9.191893,0.027218,6,,VARIABLE,0.000000,0.000000,0.999324,3650.7,3633.3,3657.6,0.7556,0.7294,0.7661,0.6512,0.6504,0.6520,5909.3076,5795.8462,6188.9185,0.6311,0.4960,0.6898,0.4063,0.3182,0.4446,0.2542,0.2020,0.2769,MARCS,289.06608420937,-34.47263839106,0.389547,0.328268,0.0727
0.485384,289.076565,-20.11941,30357,191618-2007.2,108.751762,12.92,1.73,MIRA:,V2130 Sgr:,LC,289.0766,-20.1194,Gaia DR3 4083028149049860736,289.07670857789,-20.11940816524,0.000,0.000,56,1636148068921376768,4083028149049860736,494095117,0.0337,0.0306,0.1263,0.0377,3.3461,7.062,-1.776,0.040,-6.835,0.034,0.2471,-0.0130,-0.1491,-0.2051,-0.2634,-0.1299,-0.1986,-0.2424,-0.0331,0.2505,249,148,249,0,-4.1868,1.9494e+03,0.306,6.8562e+01,31,0,1.178,,,,,,,,29,17,0.059518,29,5.698e-01,1.738e+02,0,0,0.815,0,248,85603.26183,4.25990e+03,2.00951e+01,13.356141,0.054100,26,4.84210e+03,2.04096e+03,2.37246e+00,16.125957,0.457650,28,1.79879e+05,2.38436e+04,7.54414e+00,11.610443,0.143968,2.158,0,0,0,0,0,4.515514,2.769816,1.745698,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999990,3252.6,3214.3,3282.6,0.1981,0.1215,0.2599,0.0503,0.0499,0.0510,3659.5059,3201.5103,4371.7305,3.8056,3.0906,4.3377,2.0485,1.6537,2.3459,1.6102,1.3378,1.8041,MARCS,289.07671698344,-20.11937778758,0.646027,0.544692,0.2636
0.760525,289.087665,-68.03863,30362,191621-6802.3,0.364588,12.05,0.46,EC,,LC,289.0877,-68.0386,Gaia DR3 6421931415626316928,289.08750234219,-68.03883230943,0.000,0.000,172,1636148068921376768,6421931415626316928,1285325761,0.0064,0.0108,2.3206,0.0155,150.0599,36.761,-2.611,0.009,-36.668,0.014,-0.1560,-0.0161,-0.1272,0.0727,-0.1333,0.1096,-0.2056,-0.2247,0.2364,-0.1841,746,746,735,11,8.8045,2.1312e+03,0.106,2.3715e+01,31,1,1.561,,,,,,,,85,29,0.019790,92,2.963e-02,2.424e+01,0,0,1.239,0,759,277523.27375,1.42338e+03,1.94975e+02,12.079119,0.006213,87,1.52191e+05,2.35534e+03,6.46150e+01,12.382573,0.017033,87,1.86806e+05,2.70887e+03,6.89608e+01,11.569420,0.016192,1.222,0,0,0,0,0,0.813153,0.303454,0.509699,11.87,12.77,1,43,4,22,4.9873e+01,9.0707e+01,0.000000,992.188,222.64,6000.0,2.0,0.25,111,,,,11.302676,0.037710,35,4.879156e+01,VARIABLE,0.000000,0.000000,0.999813,6023.3,5999.1,6051.1,4.2685,4.2624,4.2765,0.1912,0.1686,0.2163,425.5675,423.0518,428.0494,0.0700,0.0543,0.0860,0.0595,0.0461,0.0731,0.0317,0.0246,0.0391,MARCS,289.08753337316,-68.03866933972,0.148515,0.222826,-0.1896
0.342764,289.09527,-30.1792,30364,191623-3010.7,34.689529,11.56,0.13,MISC,,LC,289.0953,-30.1792,Gaia DR3 6758947290204071168,289.09535142902,-30.17926411188,0.000,0.000,43,1636148068921376768,6758947290204071168,143585485,0.0173,0.0176,0.2545,0.0213,11.9376,4.271,-1.778,0.024,-3.883,0.018,0.2322,-0.0626,-0.0478,-0.2681,-0.5295,-0.3373,-0.1271,0.2450,-0.0193,-0.1532,163,163,163,0,-0.7377,3.3795e+02,0.095,8.8910e+00,31,1,1.311,,,,,,,,19,13,0.034580,23,1.145e-01,1.727e+02,0,0,0.957,0,195,1039623.30590,1.79177e+03,5.80221e+02,10.645177,0.003331,21,2.47815e+05,2.04672e+03,1.21079e+02,11.853225,0.009391,21,1.18438e+06,5.03974e+03,2.35008e+02,9.564171,0.005969,1.378,0,9,0,0,0,2.289054,1.208048,1.081006,10.88,0.28,1,12,2,10,1.0020e+02,2.1612e+00,0.000076,937.611,2.41,3800.0,0.5,0.00,440,10.1371,1.0372,10,9.099081,0.008725,10,,NOT_AVAILABLE,0.000000,0.000000,0.999843,,,,,,,,,,,,,,,,,,,,,,,289.09536056777,-30.17924685263,0.386138,0.284241,-0.1178
0.647108,289.14126,19.44517,30371,191634+1926.7,25.505287,10.56,0.2,MISC,,LC,289.1413,19.4452,Gaia DR3 4516180071948243840,289.14119207699,19.44533795432,0.000,0.000,1,1636148068921376768,4516180071948243840,1100681623,0.0260,0.0309,1.7197,0.0399,43.0924,15.128,-6.444,0.034,-13.687,0.040,0.0044,0.1062,-0.1347,-0.3131,-0.1582,-0.2926,-0.1476,-0.0691,-0.1352,0.1235,454,454,454,0,2.2697,3.7371e+03,0.354,8.3481e+01,31,0,1.193,,,,,,,,51,23,0.057687,53,7.816e-03,1.516e+02,2,0,1.076,0,449,8349498.67930,1.17138e+04,7.12791e+02,8.383216,0.003148,53,6.82997e+05,4.31411e+03,1.58317e+02,10.752496,0.007404,53,1.27692e+07,4.19039e+04,3.04725e+02,6.982489,0.005194,1.611,0,0,0,0,0,3.770007,2.369280,1.400727,1.60,0.20,1,21,4,16,4.7359e+02,4.7775e+00,0.000000,902.444,1.93,3700.0,1.5,0.00,440,9.5734,0.9261,16,6.434482,0.010778,17,4.344169e+02,NOT_AVAILABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,289.14122245112,19.44539878576,0.544904,0.645553,0.1502
0.682200,289.14684,-21.83024,30373,191635-2149.8,68.889786,10.68,0.16,MISC,,LC,289.1468,-21.8302,Gaia DR3 4081079608288441088,289.14702956425,-21.83016968185,0.000,0.000,85,1636148068921376768,4081079608288441088,583878367,0.0355,0.0292,0.6969,0.0395,17.6449,6.409,0.670,0.042,6.373,0.032,0.0338,-0.1297,-0.0953,-0.1923,-0.1500,-0.1213,-0.2086,-0.3635,0.0467,0.0233,196,196,196,0,2.9141,1.8559e+03,0.269,6.1590e+01,31,0,1.220,,,,,,,,22,16,0.059591,22,1.270e-01,7.773e+01,5,0,1.151,0,191,4617302.76124,1.34471e+04,3.43367e+02,9.026396,0.004194,19,5.47832e+05,1.20964e+04,4.52888e+01,10.991923,0.024135,20,6.55987e+06,5.00493e+04,1.31068e+02,7.705657,0.009105,1.539,0,0,0,0,0,3.286266,1.965528,1.320738,-25.15,0.35,1,4,1,4,1.4949e+02,9.2825e-01,0.005668,730.899,1.10,3700.0,3.5,0.00,440,,,,7.213910,0.027083,3,,VARIABLE,0.000000,0.000000,0.999974,4254.8,3735.3,6011.1,0.6021,0.3282,1.1390,-0.6592,-1.2617,0.1709,1671.7496,1231.1610,2459.6953,5.0518,3.1062,6.5243,3.3355,1.9700,4.5906,1.8379,1.1620,2.6042,PHOENIX,289.14702635449,-21.83019800825,0.678868,0.520396,0.0397
0.865134,289.15224,-16.90909,30377,191637-1654.5,24.178452,10.53,0.13,MISC,,LC,289.1522,-16.9091,Gaia DR3 4087780139535839872,289.15249116052,-16.90909249211,0.000,0.000,106,1636148068921376768,4087780139535839872,576531760,0.0326,0.0270,0.7171,0.0340,21.0854,6.005,-0.741,0.040,-5.959,0.031,-0.1201,-0.0097,0.0130,-0.2457,-0.3061,-0.2428,-0.1167,0.0060,0.0309,-0.1061,173,173,172,1,1.3207,9.3731e+02,0.222,4.0217e+01,31,1,1.251,,,,,,,,20,14,0.055845,21,1.624e-02,1.094e+02,0,0,1.071,0,173,3982867.27424,7.01727e+03,5.67581e+02,9.186877,0.003354,19,6.25934e+05,6.55380e+03,9.55070e+01,10.847220,0.011706,19,5.31466e+06,1.95770e+04,2.71474e+02,7.934207,0.005503,1.492,0,0,0,0,0,2.913013,1.660343,1.252670,-20.88,1.02,1,7,2,6,1.8260e+02,1.5178e+01,0.000000,933.094,4.42,3800.0,1.0,0.00,440,,,,7.395259,0.023010,4,,NOT_AVAILABLE,0.000000,0.000000,0.999245,,,,,,,,,,,,,,,,,,,,,,,289.15249460075,-16.90906600559,0.636683,0.494931,-0.0798
0.350139,289.162755,-8.9282,30381,191639-0855.7,231.217621,12.2,2.44,MIRA,BB Aql,LC,289.1628,-8.9282,Gaia DR3 4201390580083387392,289.16276626700,-8.92829662194,0.000,0.000,55,1636148068921376768,4201390580083387392,321847942,0.0466,0.0441,0.0866,0.0555,1.5608,5.270,-2.232,0.055,-4.774,0.050,0.1521,-0.0143,-0.0938,-0.0369,-0.4002,0.0297,-0.0220,-0.1279,0.0938,0.2415,205,205,205,0,-2.1879,4.0773e+03,0.415,1.7519e+02,31,0,1.141,,,,,,,,23,16,0.081904,23,9.027e-01,8.277e+01,4,0,0.891,0,170,238613.95494,7.49996e+03,3.18154e+01,12.243127,0.034237,21,7.63806e+03,3.10501e+03,2.45991e+00,15.631084,0.441381,23,4.13635e+05,5.31153e+04,7.78751e+00,10.706351,0.139471,1.766,1,1,0,1,0,4.924733,3.387958,1.536776,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999999,3621.8,3574.0,3714.9,0.1879,0.1465,0.2922,0.1374,0.0656,0.2019,3179.0642,2905.3162,4058.3862,9.3134,8.7537,9.6737,5.2721,4.9998,5.5422,3.3460,3.1362,3.4316,MARCS,289.16277630784,-8.92827540355,0.890424,0.799368,0.2401
0.466666,289.18917,-53.16182,30385,191645-5309.7,185.185181,10.86,0.18,MISC,,LC,289.1892,-53.1618,Gaia DR3 6644627394066912384,289.18928667076,-53.16192913610,0.000,0.000,61,1636148068921376768,6644627394066912384,1191226102,0.0148,0.0144,0.3861,0.0236,16.3488,11.344,0.706,0.017,-11.322,0.013,0.0469,0.0371,-0.3031,0.3128,-0.3553,0.4232,-0.0073,-0.4857,-0.0300,0.0521,337,337,334,3,3.8300,1.1843e+03,0.130,2.6284e+01,31,0,1.312,,,,,,,,38,16,0.026414,42,7.932e-02,1.703e+02,0,0,1.152,0,352,1937604.89770,3.20521e+03,6.04517e+02,9.969204,0.003289,40,4.63851e+05,4.36680e+03,1.06222e+02,11.172595,0.010595,40,2.20572e+06,7.74709e+03,2.84716e+02,8.889018,0.005369,1.378,0,0,0,0,0,2.283577,1.203391,1.080186,21.32,0.26,1,22,6,12,1.8740e+02,6.2389e+00,0.000000,906.827,3.06,3800.0,0.5,0.00,440,10.7487,1.2492,13,8.403677,0.007408,13,,VARIABLE,0.000000,0.000000,0.999772,,,,,,,,,,,,,,,,,,,,,,,289.18928143514,-53.16187881475,0.270379,0.212836,0.0060
0.955329,289.191667,-0.605,30386,191646-0036.3,4.672929,10.59,1.87,ED,YZ Aql,,289.1917,-0.605,Gaia DR3 4263170832788077056,289.19157066125,-0.60475273349,0.001,0.000,45,1636148068921376768,4263170832788077056,448621726,0.7966,0.7895,-0.3258,0.6700,-0.4863,3.987,0.919,1.288,-3.879,1.077,0.6834,-0.2864,0.5739,0.5744,-0.3470,0.5930,0.6682,-0.0513,-0.0455,0.6719,139,0,139,0,1.1740,1.6912e+02,1.201,6.3895e-01,95,0,,1.2216,0.1395,-0.141,-0.170,0.105,-0.173,-0.041,16,10,2.265293,17,1.355e-01,8.527e+01,18,11,1.070,0,139,263.14889,2.26220e+00,1.16324e+02,19.636864,0.009732,4,7.90870e+02,3.62205e+02,2.18349e+00,18.093279,0.497257,4,1.16725e+03,3.59723e+02,3.24486e+00,17.079985,0.334623,7.441,0,4,0,4,0,1.013294,-1.543585,2.556879,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000952,0.999037,,,,,,,,,,,,,,,,,,,,,,,289.19156657856,-0.60473549141,20.161745,16.712721,0.6573
0.451901,289.20759,5.82307,30390,191650+0549.4,20.575991,11.06,0.16,MISC,,LC,289.2076,5.8231,Gaia DR3 4293941559073640448,289.20747793593,5.82301230959,0.000,0.000,47,1636148068921376768,4293941559073640448,1267538074,0.0281,0.0278,0.7659,0.0338,22.6713,2.197,-1.084,0.039,-1.911,0.036,0.1407,-0.2174,0.2672,-0.0877,-0.2420,-0.0401,0.2398,-0.2003,0.0111,0.1615,248,248,247,1,-1.0909,1.3941e+03,0.254,4.7131e+01,31,0,1.231,,,,,,,,28,16,0.056890,29,2.139e-02,3.140e+01,0,0,0.949,1,249,2977421.67935,4.24575e+03,7.01271e+02,9.502766,0.003161,26,3.83758e+05,2.23449e+03,1.71743e+02,11.378398,0.006910,24,4.09961e+06,1.30355e+04,3.14496e+02,8.216040,0.005119,1.506,0,26,0,0,0,3.162358,1.875632,1.286726,41.16,0.21,1,11,6,8,1.9343e+02,1.1307e+00,0.000057,936.100,1.60,3800.0,1.5,0.00,440,,,,7.662597,0.004164,3,,NOT_AVAILABLE,0.000000,0.000000,0.999958,,,,,,,,,,,,,,,,,,,,,,,289.20748277922,5.82302080400,0.617183,0.570067,0.1714
0.518142,289.21677,-13.77202,30393,191652-1346.3,81.112831,12.85,0.72,MISC,,LC,289.2168,-13.772,Gaia DR3 4185628458119867776,289.21662199607,-13.77201281409,0.000,0.000,46,1636148068921376768,4185628458119867776,913359108,0.0290,0.0288,0.2398,0.0365,6.5708,9.237,-3.757,0.036,-8.439,0.031,0.1976,0.0280,-0.2000,-0.2032,-0.4818,-0.0470,-0.2651,-0.2703,0.0624,0.2954,247,247,247,0,0.2790,2.2978e+03,0.257,6.5701e+01,31,0,1.217,,,,,,,,28,17,0.054036,28,7.698e-03,1.064e+02,5,0,1.011,0,246,683806.17510,5.44097e+03,1.25677e+02,11.100035,0.009068,28,7.23038e+04,2.79566e+03,2.58629e+01,13.190639,0.042073,27,9.93698e+05,2.23766e+04,4.44080e+01,9.754759,0.024740,1.559,0,2,0,0,0,3.435881,2.090605,1.345276,38.10,0.52,1,9,1,8,8.5794e+01,2.4772e+00,0.000000,914.311,4.06,3600.0,4.5,0.00,440,9.4820,3.7401,7,9.119343,0.062116,7,,VARIABLE,0.000000,0.000000,0.999990,3831.6,3781.7,4053.7,0.8108,0.7382,1.1638,0.2693,0.2602,0.3228,2881.4885,1817.5502,3127.7781,4.0769,3.9009,4.9574,2.6062,2.4817,3.2027,1.4670,1.4123,1.7656,MARCS,289.21663918711,-13.77197530889,0.577364,0.496668,0.3004
0.413432,289.23813,-11.44036,30397,191657-1126.4,74.024757,13.13,0.4,MISC,,LC,289.2381,-11.4404,Gaia DR3 4199697293513335296,289.23805269699,-11.44044630235,0.000,0.000,42,1636148068921376768,4199697293513335296,1300331839,0.0384,0.0392,0.3709,0.0525,7.0690,7.243,-3.506,0.048,-6.338,0.037,0.1724,0.0257,-0.1994,-0.1826,-0.5083,0.0781,-0.2411,-0.4383,-0.0132,0.2279,159,159,158,1,-1.6773,1.6721e+03,0.280,6.9388e+01,31,0,1.195,,,,,,,,18,15,0.071226,18,7.858e-02,2.189e+00,7,0,0.904,0,157,775737.45667,2.93585e+03,2.64229e+02,10.963080,0.004947,17,6.68637e+04,1.23182e+03,5.42803e+01,13.275567,0.020196,18,1.15365e+06,9.95173e+03,1.15924e+02,9.592712,0.010100,1.573,0,0,0,0,0,3.682855,2.312487,1.370368,-7.41,1.26,1,6,1,6,7.0308e+01,5.9298e+00,0.000000,760.313,6.27,3600.0,4.0,0.00,440,,,,9.099965,0.053478,4,,VARIABLE,0.000000,0.000000,0.999995,,,,,,,,,,,,,,,,,,,,,,,289.23806859490,-11.44041813339,0.775330,0.603179,0.2258
0.471676,289.241667,-61.436667,30399,191658-6126.2,109.223305,12.11,0.6,MISC,,,289.2417,-61.4367,Gaia DR3 6445807860376481664,289.24153549933,-61.43655205072,0.000,0.000,161,1636148068921376768,6445807860376481664,950570019,0.0167,0.0192,0.2455,0.0295,8.3281,11.046,0.373,0.025,-11.040,0.026,-0.1046,0.1915,-0.2721,0.0177,-0.2572,0.1278,-0.1137,-0.3105,-0.2045,-0.1181,442,442,439,3,5.8665,3.8083e+03,0.229,8.5311e+01,31,0,1.248,,,,,,,,50,20,0.037527,54,2.425e-02,1.229e+02,1,0,1.205,0,457,752303.82778,2.42453e+03,3.10288e+02,10.996384,0.004454,52,1.19073e+05,1.92569e+03,6.18341e+01,12.649007,0.017779,51,9.97451e+05,8.13528e+03,1.22608e+02,9.750667,0.009628,1.484,0,0,0,0,0,2.898340,1.652623,1.245717,-118.60,0.30,1,24,7,13,1.2834e+02,7.5411e+00,0.000000,912.514,3.63,3800.0,3.0,1.00,111,13.2140,1.1006,14,9.187972,0.027331,14,,VARIABLE,0.000000,0.000000,0.999245,3794.5,3771.6,6744.7,0.0319,0.0005,1.0768,-0.2742,-0.2758,-0.2433,17559.2266,7201.9365,18096.0625,2.1433,2.0762,5.4804,1.4168,1.3713,4.0754,0.7713,0.7478,2.3012,MARCS,289.24153203058,-61.43650298546,0.406319,0.413758,-0.1228
